Country,Cause,CancerSite,ageStart,ageGroup,ageLabel,Females_2011,Females_2012,Females_2013,Females_2014,Females_2015,Females_2016,Females_2017,Males_2011,Males_2012,Males_2013,Males_2014,Males_2015,Males_2016,Males_2017
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",35,35-39,From 35 to 39 years,0,0,0,1,0,1,0,3,2,5,2,0,2,1
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",40,40-44,From 40 to 44 years,0,0,0,1,0,4,0,5,5,2,1,4,4,2
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",45,45-49,From 45 to 49 years,0,1,2,0,2,0,3,7,11,7,8,6,4,5
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",50,50-54,From 50 to 54 years,10,8,6,7,3,3,2,22,27,16,15,5,16,18
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",55,55-59,From 55 to 59 years,18,19,12,9,7,7,8,38,27,36,23,33,25,27
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",60,60-64,From 60 to 64 years,11,21,14,16,18,16,16,44,33,37,31,43,49,51
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",65,65-69,From 65 to 69 years,17,23,22,21,23,20,23,32,41,37,48,48,48,50
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",70,70-74,From 70 to 74 years,17,19,17,30,10,19,17,33,46,41,42,44,24,33
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",75,75-79,From 75 to 79 years,24,24,18,31,22,30,26,29,29,33,31,27,31,48
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",80,80-84,From 80 to 84 years,33,27,28,28,19,17,29,26,27,25,27,27,33,27
Slovakia,"Malignant neoplasm of kidney, except renal pelvis","Kidney, Except Renal Pelvis",85,85,85 years or over,15,15,17,25,23,20,29,10,11,20,17,22,15,20
Slovakia,Malignant neoplasm of larynx,Larynx,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,20,20-24,From 20 to 24 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,25,25-29,From 25 to 29 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,30,30-34,From 30 to 34 years,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,Malignant neoplasm of larynx,Larynx,35,35-39,From 35 to 39 years,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Slovakia,Malignant neoplasm of larynx,Larynx,40,40-44,From 40 to 44 years,2,0,0,0,0,0,0,3,1,0,1,0,2,2
Slovakia,Malignant neoplasm of larynx,Larynx,45,45-49,From 45 to 49 years,0,0,0,0,0,0,0,16,7,9,8,5,2,4
Slovakia,Malignant neoplasm of larynx,Larynx,50,50-54,From 50 to 54 years,1,3,0,2,0,2,0,18,16,15,10,15,4,13
Slovakia,Malignant neoplasm of larynx,Larynx,55,55-59,From 55 to 59 years,1,4,3,3,3,2,2,32,36,22,27,20,20,19
Slovakia,Malignant neoplasm of larynx,Larynx,60,60-64,From 60 to 64 years,1,1,1,0,3,2,2,49,29,46,32,36,43,41
Slovakia,Malignant neoplasm of larynx,Larynx,65,65-69,From 65 to 69 years,2,0,0,1,2,2,2,31,28,33,35,31,24,36
Slovakia,Malignant neoplasm of larynx,Larynx,70,70-74,From 70 to 74 years,1,0,0,0,0,0,1,16,13,17,21,15,24,28
Slovakia,Malignant neoplasm of larynx,Larynx,75,75-79,From 75 to 79 years,0,1,2,1,1,1,0,15,18,16,11,17,17,18
Slovakia,Malignant neoplasm of larynx,Larynx,80,80-84,From 80 to 84 years,1,1,1,1,0,0,1,8,6,10,8,12,9,6
Slovakia,Malignant neoplasm of larynx,Larynx,85,85,85 years or over,0,2,1,1,0,2,0,3,5,2,3,5,4,5
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",20,20-24,From 20 to 24 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",25,25-29,From 25 to 29 years,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",30,30-34,From 30 to 34 years,1,0,1,1,2,0,2,0,0,2,1,1,0,1
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",35,35-39,From 35 to 39 years,0,3,1,3,0,3,0,5,3,4,6,2,2,3
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",40,40-44,From 40 to 44 years,4,1,2,0,1,5,2,15,9,17,8,15,10,14
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",45,45-49,From 45 to 49 years,2,1,4,3,2,6,4,36,51,28,32,40,29,18
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",50,50-54,From 50 to 54 years,7,8,17,5,7,13,9,91,95,72,67,78,78,86
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",55,55-59,From 55 to 59 years,14,15,5,10,17,9,8,118,113,142,135,114,97,100
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",60,60-64,From 60 to 64 years,15,11,16,15,11,16,12,114,126,135,126,116,138,107
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",65,65-69,From 65 to 69 years,9,12,7,15,11,12,9,58,75,94,83,100,122,100
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",70,70-74,From 70 to 74 years,5,5,5,11,17,8,11,37,56,51,44,47,61,53
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",75,75-79,From 75 to 79 years,10,7,16,7,8,11,9,33,27,27,31,28,28,28
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",80,80-84,From 80 to 84 years,10,8,7,9,7,8,7,14,9,21,16,19,19,12
Slovakia,"Malignant neoplasm of lip, oral cavity, pharynx","Lip, Oral Cavity, Pharynx",85,85,85 years or over,10,8,11,9,6,14,10,5,7,6,5,8,6,13
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,15,15-19,From 15 to 19 years,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,20,20-24,From 20 to 24 years,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,25,25-29,From 25 to 29 years,0,0,0,1,0,2,1,1,2,0,1,2,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,30,30-34,From 30 to 34 years,0,0,0,1,1,0,0,0,3,0,0,0,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,35,35-39,From 35 to 39 years,1,1,0,1,0,0,0,2,0,1,1,1,2,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,40,40-44,From 40 to 44 years,3,0,2,0,0,2,0,8,1,1,4,2,0,0
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,45,45-49,From 45 to 49 years,2,0,1,2,0,1,3,5,5,11,6,4,5,1
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,50,50-54,From 50 to 54 years,4,3,4,4,1,6,4,14,15,16,14,18,8,11
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,55,55-59,From 55 to 59 years,7,11,10,11,11,10,5,32,24,34,23,24,31,26
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,60,60-64,From 60 to 64 years,11,17,15,14,17,16,17,40,40,53,55,52,43,51
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,65,65-69,From 65 to 69 years,16,19,18,25,18,22,25,46,26,52,47,47,65,53
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,70,70-74,From 70 to 74 years,21,19,25,25,26,24,33,36,43,47,41,44,58,48
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,75,75-79,From 75 to 79 years,28,22,24,19,27,29,22,35,36,32,40,32,46,40
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,80,80-84,From 80 to 84 years,20,23,27,20,24,27,17,21,21,17,24,27,34,28
Slovakia,Malignant neoplasm of liver and intrahepatic bile ducts,Liver and Intrahepatic Bile Ducts,85,85,85 years or over,19,14,14,25,18,24,24,7,15,8,21,5,15,15
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,20,20-24,From 20 to 24 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,25,25-29,From 25 to 29 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,30,30-34,From 30 to 34 years,0,0,0,0,1,1,0,0,1,0,0,0,0,2
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,35,35-39,From 35 to 39 years,0,0,0,0,0,1,0,0,1,1,0,1,1,1
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,40,40-44,From 40 to 44 years,1,0,0,0,0,0,0,4,1,0,2,1,4,1
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,45,45-49,From 45 to 49 years,3,3,1,0,1,1,0,13,11,12,10,7,10,5
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,50,50-54,From 50 to 54 years,1,1,1,4,2,3,2,36,25,21,19,29,24,25
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,55,55-59,From 55 to 59 years,5,11,3,3,5,1,4,64,40,45,48,48,41,55
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,60,60-64,From 60 to 64 years,7,5,3,6,5,12,10,50,51,62,56,55,55,51
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,65,65-69,From 65 to 69 years,2,5,4,7,6,1,8,27,32,45,42,48,42,49
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,70,70-74,From 70 to 74 years,5,2,4,6,3,2,4,29,22,23,29,39,30,20
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,75,75-79,From 75 to 79 years,3,6,4,4,4,3,4,11,18,15,26,27,13,14
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,80,80-84,From 80 to 84 years,4,3,6,2,5,7,5,11,11,15,14,7,4,9
Slovakia,Malignant neoplasm of oesophagus,Oesophagus,85,85,85 years or over,2,2,7,5,7,6,0,4,5,6,5,5,6,5
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,20,20-24,From 20 to 24 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,25,25-29,From 25 to 29 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,30,30-34,From 30 to 34 years,1,0,0,0,0,1,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,35,35-39,From 35 to 39 years,1,1,1,0,0,2,2,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,40,40-44,From 40 to 44 years,2,3,5,0,1,3,0,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,45,45-49,From 45 to 49 years,6,8,6,7,7,4,4,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,50,50-54,From 50 to 54 years,13,11,13,7,7,11,9,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,55,55-59,From 55 to 59 years,16,17,14,21,14,16,17,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,60,60-64,From 60 to 64 years,35,41,20,24,29,34,32,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,65,65-69,From 65 to 69 years,41,37,39,33,42,43,37,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,70,70-74,From 70 to 74 years,37,48,35,39,25,41,43,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,75,75-79,From 75 to 79 years,37,47,40,39,42,34,40,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,80,80-84,From 80 to 84 years,47,33,34,35,53,42,33,,,,,,,
Slovakia,Malignant neoplasm of other parts of uterus,Other Parts of Uterus,85,85,85 years or over,25,32,27,36,40,38,43,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,10,10-14,From 10 to 14 years,0,0,0,1,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,15,15-19,From 15 to 19 years,0,1,0,2,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,20,20-24,From 20 to 24 years,0,0,2,2,0,1,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,25,25-29,From 25 to 29 years,0,3,0,0,0,0,0,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,30,30-34,From 30 to 34 years,3,1,1,1,1,1,2,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,35,35-39,From 35 to 39 years,3,5,5,3,1,2,1,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,40,40-44,From 40 to 44 years,6,2,7,2,15,6,10,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,45,45-49,From 45 to 49 years,10,16,15,13,10,9,20,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,50,50-54,From 50 to 54 years,29,23,26,28,19,26,21,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,55,55-59,From 55 to 59 years,30,42,27,33,26,28,28,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,60,60-64,From 60 to 64 years,34,42,48,56,49,51,43,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,65,65-69,From 65 to 69 years,23,36,40,39,52,55,35,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,70,70-74,From 70 to 74 years,32,52,28,49,38,35,51,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,75,75-79,From 75 to 79 years,41,42,34,39,47,26,45,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,80,80-84,From 80 to 84 years,32,30,30,35,26,28,37,,,,,,,
Slovakia,Malignant neoplasm of ovary,Ovary,85,85,85 years or over,18,23,15,18,31,20,25,,,,,,,
Slovakia,Malignant neoplasm of pancreas,Pancreas,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,20,20-24,From 20 to 24 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,25,25-29,From 25 to 29 years,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,30,30-34,From 30 to 34 years,1,2,1,0,1,0,0,0,1,0,2,0,1,0
Slovakia,Malignant neoplasm of pancreas,Pancreas,35,35-39,From 35 to 39 years,2,0,3,1,1,1,0,3,3,3,1,3,2,2
Slovakia,Malignant neoplasm of pancreas,Pancreas,40,40-44,From 40 to 44 years,3,2,2,2,1,3,2,4,6,10,5,6,9,7
Slovakia,Malignant neoplasm of pancreas,Pancreas,45,45-49,From 45 to 49 years,9,8,6,4,5,4,4,12,15,21,17,19,18,10
Slovakia,Malignant neoplasm of pancreas,Pancreas,50,50-54,From 50 to 54 years,19,8,15,22,16,12,17,41,27,27,28,25,24,25
Slovakia,Malignant neoplasm of pancreas,Pancreas,55,55-59,From 55 to 59 years,20,29,30,33,27,21,25,58,56,46,63,59,50,48
Slovakia,Malignant neoplasm of pancreas,Pancreas,60,60-64,From 60 to 64 years,35,44,40,51,51,45,51,65,92,73,73,91,73,77
Slovakia,Malignant neoplasm of pancreas,Pancreas,65,65-69,From 65 to 69 years,47,48,34,49,57,58,60,49,59,70,53,60,92,87
Slovakia,Malignant neoplasm of pancreas,Pancreas,70,70-74,From 70 to 74 years,66,65,49,64,54,65,65,54,53,47,69,69,52,82
Slovakia,Malignant neoplasm of pancreas,Pancreas,75,75-79,From 75 to 79 years,80,83,54,60,73,72,71,56,33,47,54,64,50,52
Slovakia,Malignant neoplasm of pancreas,Pancreas,80,80-84,From 80 to 84 years,70,39,49,59,58,57,68,35,27,26,43,32,33,31
Slovakia,Malignant neoplasm of pancreas,Pancreas,85,85,85 years or over,38,45,52,49,50,55,64,7,15,12,20,16,29,29
Slovakia,Malignant neoplasm of prostate,Prostate,1,1-4,From 1 to 4 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,5,5-9,From 5 to 9 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,10,10-14,From 10 to 14 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,15,15-19,From 15 to 19 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,20,20-24,From 20 to 24 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,25,25-29,From 25 to 29 years,,,,,,,,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,30,30-34,From 30 to 34 years,,,,,,,,0,0,1,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,35,35-39,From 35 to 39 years,,,,,,,,1,0,0,0,0,1,0
Slovakia,Malignant neoplasm of prostate,Prostate,40,40-44,From 40 to 44 years,,,,,,,,1,1,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,45,45-49,From 45 to 49 years,,,,,,,,2,0,0,0,0,0,0
Slovakia,Malignant neoplasm of prostate,Prostate,50,50-54,From 50 to 54 years,,,,,,,,6,6,8,9,7,7,5
Slovakia,Malignant neoplasm of prostate,Prostate,55,55-59,From 55 to 59 years,,,,,,,,33,20,29,33,20,20,23
Slovakia,Malignant neoplasm of prostate,Prostate,60,60-64,From 60 to 64 years,,,,,,,,44,44,57,58,60,52,45
Slovakia,Malignant neoplasm of prostate,Prostate,65,65-69,From 65 to 69 years,,,,,,,,68,61,66,86,84,87,85
Slovakia,Malignant neoplasm of prostate,Prostate,70,70-74,From 70 to 74 years,,,,,,,,101,96,106,106,120,124,119
Slovakia,Malignant neoplasm of prostate,Prostate,75,75-79,From 75 to 79 years,,,,,,,,138,117,111,153,130,137,140
Slovakia,Malignant neoplasm of prostate,Prostate,80,80-84,From 80 to 84 years,,,,,,,,114,154,134,154,143,124,149
Slovakia,Malignant neoplasm of prostate,Prostate,85,85,85 years or over,,,,,,,,123,140,117,139,116,134,147
Slovakia,Malignant neoplasm of stomach,Stomach,1,1-4,From 1 to 4 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of stomach,Stomach,5,5-9,From 5 to 9 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of stomach,Stomach,10,10-14,From 10 to 14 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of stomach,Stomach,15,15-19,From 15 to 19 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Malignant neoplasm of stomach,Stomach,20,20-24,From 20 to 24 years,0,0,0,1,0,0,0,1,1,0,2,0,0,0
Slovakia,Malignant neoplasm of stomach,Stomach,25,25-29,From 25 to 29 years,0,0,3,0,1,1,0,0,0,0,0,1,1,0
Slovakia,Malignant neoplasm of stomach,Stomach,30,30-34,From 30 to 34 years,1,1,1,2,0,1,2,0,2,2,1,3,0,2
Slovakia,Malignant neoplasm of stomach,Stomach,35,35-39,From 35 to 39 years,4,1,5,4,3,2,1,6,5,5,6,3,3,1
Slovakia,Malignant neoplasm of stomach,Stomach,40,40-44,From 40 to 44 years,4,6,5,5,4,7,5,10,7,8,5,8,7,8
Slovakia,Malignant neoplasm of stomach,Stomach,45,45-49,From 45 to 49 years,7,10,8,7,4,3,7,12,9,10,13,7,7,13
Slovakia,Malignant neoplasm of stomach,Stomach,50,50-54,From 50 to 54 years,8,12,17,12,11,10,7,31,24,26,14,25,20,18
Slovakia,Malignant neoplasm of stomach,Stomach,55,55-59,From 55 to 59 years,16,18,9,18,14,14,19,43,40,39,29,41,33,21
Slovakia,Malignant neoplasm of stomach,Stomach,60,60-64,From 60 to 64 years,22,19,26,34,29,20,24,61,55,52,57,56,65,66
Slovakia,Malignant neoplasm of stomach,Stomach,65,65-69,From 65 to 69 years,26,23,35,28,31,26,33,79,59,67,57,72,57,57
Slovakia,Malignant neoplasm of stomach,Stomach,70,70-74,From 70 to 74 years,28,39,33,43,31,26,35,78,69,63,60,58,65,53
Slovakia,Malignant neoplasm of stomach,Stomach,75,75-79,From 75 to 79 years,37,56,35,37,43,36,38,79,55,62,50,57,46,53
Slovakia,Malignant neoplasm of stomach,Stomach,80,80-84,From 80 to 84 years,47,43,51,42,41,42,44,53,45,47,48,43,40,48
Slovakia,Malignant neoplasm of stomach,Stomach,85,85,85 years or over,38,43,40,52,40,43,48,35,22,45,29,33,33,34
